,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold,label
5363,DOXORUBICIN_AZD1775_OV90,DOXORUBICIN,AZD1775,OV90,-13.9228358531,3,0
5364,DOXORUBICIN_AZD1775_OVCAR3,DOXORUBICIN,AZD1775,OVCAR3,33.9244589031,3,1
5365,DOXORUBICIN_AZD1775_PA1,DOXORUBICIN,AZD1775,PA1,0.2449491908,3,0
5366,DOXORUBICIN_AZD1775_RKO,DOXORUBICIN,AZD1775,RKO,2.9906035551,3,0
5367,DOXORUBICIN_AZD1775_RPMI7951,DOXORUBICIN,AZD1775,RPMI7951,-3.7130348119,3,0
5368,DOXORUBICIN_AZD1775_SKMEL30,DOXORUBICIN,AZD1775,SKMEL30,10.5312183702,3,0
5369,DOXORUBICIN_AZD1775_SKMES1,DOXORUBICIN,AZD1775,SKMES1,1.8474992832,3,0
5370,DOXORUBICIN_AZD1775_SKOV3,DOXORUBICIN,AZD1775,SKOV3,14.3529329616,3,0
5371,DOXORUBICIN_AZD1775_SW620,DOXORUBICIN,AZD1775,SW620,3.222406379,3,0
5372,DOXORUBICIN_AZD1775_SW837,DOXORUBICIN,AZD1775,SW837,10.8906980048,3,0
5373,DOXORUBICIN_AZD1775_T47D,DOXORUBICIN,AZD1775,T47D,19.3854067831,3,0
5374,DOXORUBICIN_AZD1775_UACC62,DOXORUBICIN,AZD1775,UACC62,13.5177923252,3,0
5375,DOXORUBICIN_AZD1775_UWB1289BRCA1,DOXORUBICIN,AZD1775,UWB1289BRCA1,2.8455899583,3,0
5376,DOXORUBICIN_AZD1775_UWB1289,DOXORUBICIN,AZD1775,UWB1289,51.6970804398,3,1
5377,DOXORUBICIN_AZD1775_VCAP,DOXORUBICIN,AZD1775,VCAP,3.782035603,3,0
5378,DOXORUBICIN_AZD1775_ZR751,DOXORUBICIN,AZD1775,ZR751,8.4574974534,3,0
5730,DOXORUBICIN_MK-4827_A2058,DOXORUBICIN,MK-4827,A2058,-12.5430883587,3,0
5731,DOXORUBICIN_MK-4827_A2780,DOXORUBICIN,MK-4827,A2780,-0.5255393078,3,0
5732,DOXORUBICIN_MK-4827_A375,DOXORUBICIN,MK-4827,A375,-4.1413018168,3,0
5733,DOXORUBICIN_MK-4827_A427,DOXORUBICIN,MK-4827,A427,-9.9083731202,3,0
5734,DOXORUBICIN_MK-4827_CAOV3,DOXORUBICIN,MK-4827,CAOV3,2.4398813665,3,0
5735,DOXORUBICIN_MK-4827_COLO320DM,DOXORUBICIN,MK-4827,COLO320DM,-4.5767727282,3,0
5736,DOXORUBICIN_MK-4827_DLD1,DOXORUBICIN,MK-4827,DLD1,-11.7308111943,3,0
5737,DOXORUBICIN_MK-4827_EFM192B,DOXORUBICIN,MK-4827,EFM192B,-5.8170224749,3,0
5738,DOXORUBICIN_MK-4827_ES2,DOXORUBICIN,MK-4827,ES2,-14.2940863058,3,0
5739,DOXORUBICIN_MK-4827_HCT116,DOXORUBICIN,MK-4827,HCT116,-12.83102695,3,0
5740,DOXORUBICIN_MK-4827_HT144,DOXORUBICIN,MK-4827,HT144,-4.8211541199,3,0
5741,DOXORUBICIN_MK-4827_HT29,DOXORUBICIN,MK-4827,HT29,-8.0060114833,3,0
5742,DOXORUBICIN_MK-4827_KPL1,DOXORUBICIN,MK-4827,KPL1,-4.806152324,3,0
5743,DOXORUBICIN_MK-4827_LNCAP,DOXORUBICIN,MK-4827,LNCAP,-3.2629827187,3,0
5744,DOXORUBICIN_MK-4827_LOVO,DOXORUBICIN,MK-4827,LOVO,-9.4003565782,3,0
5745,DOXORUBICIN_MK-4827_MDAMB436,DOXORUBICIN,MK-4827,MDAMB436,-6.414075394,3,0
5746,DOXORUBICIN_MK-4827_MSTO,DOXORUBICIN,MK-4827,MSTO,-7.5511270354,3,0
5747,DOXORUBICIN_MK-4827_NCIH1650,DOXORUBICIN,MK-4827,NCIH1650,9.0821161809,3,0
5748,DOXORUBICIN_MK-4827_NCIH2122,DOXORUBICIN,MK-4827,NCIH2122,-7.2780900184,3,0
5749,DOXORUBICIN_MK-4827_NCIH23,DOXORUBICIN,MK-4827,NCIH23,-2.9406062749,3,0
5750,DOXORUBICIN_MK-4827_NCIH460,DOXORUBICIN,MK-4827,NCIH460,1.6790627649,3,0
5751,DOXORUBICIN_MK-4827_NCIH520,DOXORUBICIN,MK-4827,NCIH520,0.647078071,3,0
5752,DOXORUBICIN_MK-4827_OCUBM,DOXORUBICIN,MK-4827,OCUBM,-1.3732159107,3,0
5753,DOXORUBICIN_MK-4827_OV90,DOXORUBICIN,MK-4827,OV90,-27.3824370258,3,0
5754,DOXORUBICIN_MK-4827_OVCAR3,DOXORUBICIN,MK-4827,OVCAR3,-24.2630192119,3,0
5755,DOXORUBICIN_MK-4827_PA1,DOXORUBICIN,MK-4827,PA1,-13.6533726118,3,0
5756,DOXORUBICIN_MK-4827_RKO,DOXORUBICIN,MK-4827,RKO,-0.011282321,3,0
5757,DOXORUBICIN_MK-4827_RPMI7951,DOXORUBICIN,MK-4827,RPMI7951,-9.422881614,3,0
5758,DOXORUBICIN_MK-4827_SKMEL30,DOXORUBICIN,MK-4827,SKMEL30,1.9361938312,3,0
5759,DOXORUBICIN_MK-4827_SKMES1,DOXORUBICIN,MK-4827,SKMES1,-0.733084804,3,0
5760,DOXORUBICIN_MK-4827_SKOV3,DOXORUBICIN,MK-4827,SKOV3,-17.7392765339,3,0
5761,DOXORUBICIN_MK-4827_SW620,DOXORUBICIN,MK-4827,SW620,-1.0577615639,3,0
5762,DOXORUBICIN_MK-4827_SW837,DOXORUBICIN,MK-4827,SW837,-21.0813778631,3,0
5763,DOXORUBICIN_MK-4827_T47D,DOXORUBICIN,MK-4827,T47D,21.051525915,3,0
5764,DOXORUBICIN_MK-4827_UACC62,DOXORUBICIN,MK-4827,UACC62,-4.3038364651,3,0
5765,DOXORUBICIN_MK-4827_UWB1289BRCA1,DOXORUBICIN,MK-4827,UWB1289BRCA1,7.0409705534,3,0
5766,DOXORUBICIN_MK-4827_UWB1289,DOXORUBICIN,MK-4827,UWB1289,-0.2095963688,3,0
5767,DOXORUBICIN_MK-4827_VCAP,DOXORUBICIN,MK-4827,VCAP,8.1636128334,3,0
5768,DOXORUBICIN_MK-4827_ZR751,DOXORUBICIN,MK-4827,ZR751,-4.8960836786,3,0
5769,DOXORUBICIN_MK-5108_A2058,DOXORUBICIN,MK-5108,A2058,-6.2110304888,3,0
5770,DOXORUBICIN_MK-5108_A2780,DOXORUBICIN,MK-5108,A2780,-0.700420475,3,0
5771,DOXORUBICIN_MK-5108_A375,DOXORUBICIN,MK-5108,A375,-5.0464131469,3,0
5772,DOXORUBICIN_MK-5108_A427,DOXORUBICIN,MK-5108,A427,-18.5703809965,3,0
5773,DOXORUBICIN_MK-5108_CAOV3,DOXORUBICIN,MK-5108,CAOV3,-0.7798249479,3,0
5774,DOXORUBICIN_MK-5108_COLO320DM,DOXORUBICIN,MK-5108,COLO320DM,-15.0715543589,3,0
5775,DOXORUBICIN_MK-5108_DLD1,DOXORUBICIN,MK-5108,DLD1,9.757392478,3,0
5776,DOXORUBICIN_MK-5108_EFM192B,DOXORUBICIN,MK-5108,EFM192B,-12.488807325,3,0
5777,DOXORUBICIN_MK-5108_ES2,DOXORUBICIN,MK-5108,ES2,-0.3824939885,3,0
5778,DOXORUBICIN_MK-5108_HCT116,DOXORUBICIN,MK-5108,HCT116,0.8965548311,3,0
5779,DOXORUBICIN_MK-5108_HT144,DOXORUBICIN,MK-5108,HT144,-11.6692939548,3,0
5780,DOXORUBICIN_MK-5108_HT29,DOXORUBICIN,MK-5108,HT29,10.7070362852,3,0
5781,DOXORUBICIN_MK-5108_KPL1,DOXORUBICIN,MK-5108,KPL1,-10.0535672918,3,0
5782,DOXORUBICIN_MK-5108_LNCAP,DOXORUBICIN,MK-5108,LNCAP,-17.3752112187,3,0
5783,DOXORUBICIN_MK-5108_LOVO,DOXORUBICIN,MK-5108,LOVO,-11.2530456568,3,0
5784,DOXORUBICIN_MK-5108_MDAMB436,DOXORUBICIN,MK-5108,MDAMB436,1.8789022797,3,0
5785,DOXORUBICIN_MK-5108_MSTO,DOXORUBICIN,MK-5108,MSTO,-6.6237942399,3,0
5786,DOXORUBICIN_MK-5108_NCIH1650,DOXORUBICIN,MK-5108,NCIH1650,-7.5006397645,3,0
5787,DOXORUBICIN_MK-5108_NCIH2122,DOXORUBICIN,MK-5108,NCIH2122,-18.3343072711,3,0
5788,DOXORUBICIN_MK-5108_NCIH23,DOXORUBICIN,MK-5108,NCIH23,2.4068821629,3,0
5789,DOXORUBICIN_MK-5108_NCIH460,DOXORUBICIN,MK-5108,NCIH460,-12.2520147789,3,0
5790,DOXORUBICIN_MK-5108_NCIH520,DOXORUBICIN,MK-5108,NCIH520,-21.0557049318,3,0
5791,DOXORUBICIN_MK-5108_OCUBM,DOXORUBICIN,MK-5108,OCUBM,-2.2316850774,3,0
5792,DOXORUBICIN_MK-5108_OV90,DOXORUBICIN,MK-5108,OV90,-6.9209914009,3,0
5793,DOXORUBICIN_MK-5108_OVCAR3,DOXORUBICIN,MK-5108,OVCAR3,-17.2476586022,3,0
5794,DOXORUBICIN_MK-5108_PA1,DOXORUBICIN,MK-5108,PA1,-8.7603412865,3,0
5795,DOXORUBICIN_MK-5108_RKO,DOXORUBICIN,MK-5108,RKO,-1.5799579298,3,0
5796,DOXORUBICIN_MK-5108_RPMI7951,DOXORUBICIN,MK-5108,RPMI7951,1.6651050972,3,0
5797,DOXORUBICIN_MK-5108_SKMEL30,DOXORUBICIN,MK-5108,SKMEL30,2.2185505634,3,0
5798,DOXORUBICIN_MK-5108_SKMES1,DOXORUBICIN,MK-5108,SKMES1,-24.0759516736,3,0
5799,DOXORUBICIN_MK-5108_SKOV3,DOXORUBICIN,MK-5108,SKOV3,-17.555008897,3,0
5800,DOXORUBICIN_MK-5108_SW620,DOXORUBICIN,MK-5108,SW620,7.8829740103,3,0
5801,DOXORUBICIN_MK-5108_SW837,DOXORUBICIN,MK-5108,SW837,-7.5141997359,3,0
5802,DOXORUBICIN_MK-5108_T47D,DOXORUBICIN,MK-5108,T47D,6.7272956021,3,0
5803,DOXORUBICIN_MK-5108_UACC62,DOXORUBICIN,MK-5108,UACC62,-12.9669778145,3,0
5804,DOXORUBICIN_MK-5108_UWB1289BRCA1,DOXORUBICIN,MK-5108,UWB1289BRCA1,-11.7239065119,3,0
5805,DOXORUBICIN_MK-5108_UWB1289,DOXORUBICIN,MK-5108,UWB1289,4.0975309618,3,0
5806,DOXORUBICIN_MK-5108_VCAP,DOXORUBICIN,MK-5108,VCAP,-9.3845566971,3,0
5807,DOXORUBICIN_MK-5108_ZR751,DOXORUBICIN,MK-5108,ZR751,-10.8552889909,3,0
5808,DOXORUBICIN_MK-8669_A2058,DOXORUBICIN,MK-8669,A2058,-10.4902325429,3,0
5809,DOXORUBICIN_MK-8669_A2780,DOXORUBICIN,MK-8669,A2780,12.4297666987,3,0
5810,DOXORUBICIN_MK-8669_A375,DOXORUBICIN,MK-8669,A375,14.9356869405,3,0
5811,DOXORUBICIN_MK-8669_A427,DOXORUBICIN,MK-8669,A427,11.2558568391,3,0
5812,DOXORUBICIN_MK-8669_CAOV3,DOXORUBICIN,MK-8669,CAOV3,8.0787013232,3,0
5813,DOXORUBICIN_MK-8669_COLO320DM,DOXORUBICIN,MK-8669,COLO320DM,16.9142342831,3,0
5814,DOXORUBICIN_MK-8669_DLD1,DOXORUBICIN,MK-8669,DLD1,6.107880685,3,0
5815,DOXORUBICIN_MK-8669_EFM192B,DOXORUBICIN,MK-8669,EFM192B,18.6785241791,3,0
5816,DOXORUBICIN_MK-8669_ES2,DOXORUBICIN,MK-8669,ES2,2.9835766886,3,0
5817,DOXORUBICIN_MK-8669_HCT116,DOXORUBICIN,MK-8669,HCT116,-2.782156497,3,0
5818,DOXORUBICIN_MK-8669_HT144,DOXORUBICIN,MK-8669,HT144,30.4609899553,3,1
5819,DOXORUBICIN_MK-8669_HT29,DOXORUBICIN,MK-8669,HT29,22.9976864362,3,0
5820,DOXORUBICIN_MK-8669_KPL1,DOXORUBICIN,MK-8669,KPL1,29.9650981252,3,0
5821,DOXORUBICIN_MK-8669_LNCAP,DOXORUBICIN,MK-8669,LNCAP,32.0819496769,3,1
5822,DOXORUBICIN_MK-8669_LOVO,DOXORUBICIN,MK-8669,LOVO,10.0315119754,3,0
5823,DOXORUBICIN_MK-8669_MDAMB436,DOXORUBICIN,MK-8669,MDAMB436,6.36692512,3,0
5824,DOXORUBICIN_MK-8669_MSTO,DOXORUBICIN,MK-8669,MSTO,16.8980012324,3,0
5825,DOXORUBICIN_MK-8669_NCIH1650,DOXORUBICIN,MK-8669,NCIH1650,41.1866230228,3,1
5826,DOXORUBICIN_MK-8669_NCIH2122,DOXORUBICIN,MK-8669,NCIH2122,-4.8381543922,3,0
5827,DOXORUBICIN_MK-8669_NCIH23,DOXORUBICIN,MK-8669,NCIH23,-9.7204688711,3,0
5828,DOXORUBICIN_MK-8669_NCIH460,DOXORUBICIN,MK-8669,NCIH460,11.4986529548,3,0
5829,DOXORUBICIN_MK-8669_NCIH520,DOXORUBICIN,MK-8669,NCIH520,3.450152078,3,0
5830,DOXORUBICIN_MK-8669_OCUBM,DOXORUBICIN,MK-8669,OCUBM,4.315438032,3,0
5831,DOXORUBICIN_MK-8669_OV90,DOXORUBICIN,MK-8669,OV90,4.6617469458,3,0
5832,DOXORUBICIN_MK-8669_OVCAR3,DOXORUBICIN,MK-8669,OVCAR3,2.7320634051,3,0
5833,DOXORUBICIN_MK-8669_PA1,DOXORUBICIN,MK-8669,PA1,-9.5449311531,3,0
5834,DOXORUBICIN_MK-8669_RKO,DOXORUBICIN,MK-8669,RKO,18.2301781197,3,0
5835,DOXORUBICIN_MK-8669_RPMI7951,DOXORUBICIN,MK-8669,RPMI7951,-5.3117721986,3,0
5836,DOXORUBICIN_MK-8669_SKMEL30,DOXORUBICIN,MK-8669,SKMEL30,21.1712611648,3,0
5837,DOXORUBICIN_MK-8669_SKMES1,DOXORUBICIN,MK-8669,SKMES1,15.1225929073,3,0
5838,DOXORUBICIN_MK-8669_SKOV3,DOXORUBICIN,MK-8669,SKOV3,32.255727734,3,1
5839,DOXORUBICIN_MK-8669_SW620,DOXORUBICIN,MK-8669,SW620,12.5997241334,3,0
5840,DOXORUBICIN_MK-8669_SW837,DOXORUBICIN,MK-8669,SW837,10.7595978821,3,0
5841,DOXORUBICIN_MK-8669_T47D,DOXORUBICIN,MK-8669,T47D,37.871943714,3,1
5842,DOXORUBICIN_MK-8669_UACC62,DOXORUBICIN,MK-8669,UACC62,19.7497512338,3,0
5843,DOXORUBICIN_MK-8669_UWB1289BRCA1,DOXORUBICIN,MK-8669,UWB1289BRCA1,26.6540651303,3,0
5844,DOXORUBICIN_MK-8669_UWB1289,DOXORUBICIN,MK-8669,UWB1289,16.9683324583,3,0
5845,DOXORUBICIN_MK-8669_VCAP,DOXORUBICIN,MK-8669,VCAP,26.281326342,3,0
5846,DOXORUBICIN_MK-8669_ZR751,DOXORUBICIN,MK-8669,ZR751,20.0684819899,3,0
6198,ERLOTINIB_DASATINIB_A2058,ERLOTINIB,DASATINIB,A2058,50.8561267311,3,1
6199,ERLOTINIB_DASATINIB_A2780,ERLOTINIB,DASATINIB,A2780,55.7433202033,3,1
6200,ERLOTINIB_DASATINIB_A375,ERLOTINIB,DASATINIB,A375,4.7719593541,3,0
6201,ERLOTINIB_DASATINIB_A427,ERLOTINIB,DASATINIB,A427,67.0285235925,3,1
6202,ERLOTINIB_DASATINIB_CAOV3,ERLOTINIB,DASATINIB,CAOV3,35.7629263194,3,1
6203,ERLOTINIB_DASATINIB_COLO320DM,ERLOTINIB,DASATINIB,COLO320DM,6.6658512103,3,0
6204,ERLOTINIB_DASATINIB_DLD1,ERLOTINIB,DASATINIB,DLD1,68.432847412,3,1
6205,ERLOTINIB_DASATINIB_EFM192B,ERLOTINIB,DASATINIB,EFM192B,52.3742785428,3,1
6206,ERLOTINIB_DASATINIB_ES2,ERLOTINIB,DASATINIB,ES2,12.7782884009,3,0
6207,ERLOTINIB_DASATINIB_HCT116,ERLOTINIB,DASATINIB,HCT116,-2.8426238374,3,0
6208,ERLOTINIB_DASATINIB_HT144,ERLOTINIB,DASATINIB,HT144,-44.271316482,3,0
6209,ERLOTINIB_DASATINIB_HT29,ERLOTINIB,DASATINIB,HT29,26.6538213127,3,0
6210,ERLOTINIB_DASATINIB_KPL1,ERLOTINIB,DASATINIB,KPL1,-4.1681613853,3,0
6211,ERLOTINIB_DASATINIB_LNCAP,ERLOTINIB,DASATINIB,LNCAP,30.8550542639,3,1
6212,ERLOTINIB_DASATINIB_LOVO,ERLOTINIB,DASATINIB,LOVO,39.9526898313,3,1
6213,ERLOTINIB_DASATINIB_MDAMB436,ERLOTINIB,DASATINIB,MDAMB436,20.8650913086,3,0
6214,ERLOTINIB_DASATINIB_MSTO,ERLOTINIB,DASATINIB,MSTO,-112.7046695065,3,0
6215,ERLOTINIB_DASATINIB_NCIH1650,ERLOTINIB,DASATINIB,NCIH1650,61.5869574248,3,1
6216,ERLOTINIB_DASATINIB_NCIH2122,ERLOTINIB,DASATINIB,NCIH2122,-6.5472391823,3,0
6217,ERLOTINIB_DASATINIB_NCIH23,ERLOTINIB,DASATINIB,NCIH23,21.8065178099,3,0
6218,ERLOTINIB_DASATINIB_NCIH460,ERLOTINIB,DASATINIB,NCIH460,10.2485876805,3,0
6219,ERLOTINIB_DASATINIB_NCIH520,ERLOTINIB,DASATINIB,NCIH520,48.9367060007,3,1
6220,ERLOTINIB_DASATINIB_OCUBM,ERLOTINIB,DASATINIB,OCUBM,11.818387848,3,0
6221,ERLOTINIB_DASATINIB_OV90,ERLOTINIB,DASATINIB,OV90,15.2012791859,3,0
6222,ERLOTINIB_DASATINIB_OVCAR3,ERLOTINIB,DASATINIB,OVCAR3,100.7678679745,3,1
6223,ERLOTINIB_DASATINIB_PA1,ERLOTINIB,DASATINIB,PA1,26.4206057312,3,0
6224,ERLOTINIB_DASATINIB_RKO,ERLOTINIB,DASATINIB,RKO,11.2554584031,3,0
6225,ERLOTINIB_DASATINIB_RPMI7951,ERLOTINIB,DASATINIB,RPMI7951,20.2278232268,3,0
6226,ERLOTINIB_DASATINIB_SKMEL30,ERLOTINIB,DASATINIB,SKMEL30,-20.1425966776,3,0
6227,ERLOTINIB_DASATINIB_SKMES1,ERLOTINIB,DASATINIB,SKMES1,55.3447619442,3,1
6228,ERLOTINIB_DASATINIB_SKOV3,ERLOTINIB,DASATINIB,SKOV3,34.8854592923,3,1
6229,ERLOTINIB_DASATINIB_SW620,ERLOTINIB,DASATINIB,SW620,31.1998669414,3,1
6230,ERLOTINIB_DASATINIB_SW837,ERLOTINIB,DASATINIB,SW837,55.3890203942,3,1
6231,ERLOTINIB_DASATINIB_T47D,ERLOTINIB,DASATINIB,T47D,18.3070992156,3,0
6232,ERLOTINIB_DASATINIB_UACC62,ERLOTINIB,DASATINIB,UACC62,30.7144001689,3,1
6233,ERLOTINIB_DASATINIB_UWB1289BRCA1,ERLOTINIB,DASATINIB,UWB1289BRCA1,49.4679326858,3,1
6234,ERLOTINIB_DASATINIB_UWB1289,ERLOTINIB,DASATINIB,UWB1289,43.1859986354,3,1
6235,ERLOTINIB_DASATINIB_VCAP,ERLOTINIB,DASATINIB,VCAP,19.8498370784,3,0
6236,ERLOTINIB_DASATINIB_ZR751,ERLOTINIB,DASATINIB,ZR751,-53.7283354656,3,0
6549,ERLOTINIB_TOPOTECAN_A2058,ERLOTINIB,TOPOTECAN,A2058,20.6595466511,3,0
6550,ERLOTINIB_TOPOTECAN_A2780,ERLOTINIB,TOPOTECAN,A2780,24.9731968812,3,0
6551,ERLOTINIB_TOPOTECAN_A375,ERLOTINIB,TOPOTECAN,A375,25.4402594168,3,0
6552,ERLOTINIB_TOPOTECAN_A427,ERLOTINIB,TOPOTECAN,A427,26.2734919934,3,0
6553,ERLOTINIB_TOPOTECAN_CAOV3,ERLOTINIB,TOPOTECAN,CAOV3,13.8597180881,3,0
6554,ERLOTINIB_TOPOTECAN_COLO320DM,ERLOTINIB,TOPOTECAN,COLO320DM,13.967400486,3,0
6555,ERLOTINIB_TOPOTECAN_DLD1,ERLOTINIB,TOPOTECAN,DLD1,18.3100031406,3,0
6556,ERLOTINIB_TOPOTECAN_EFM192B,ERLOTINIB,TOPOTECAN,EFM192B,21.9370630431,3,0
6557,ERLOTINIB_TOPOTECAN_ES2,ERLOTINIB,TOPOTECAN,ES2,26.1625297553,3,0
6558,ERLOTINIB_TOPOTECAN_HCT116,ERLOTINIB,TOPOTECAN,HCT116,32.0849612081,3,1
6559,ERLOTINIB_TOPOTECAN_HT144,ERLOTINIB,TOPOTECAN,HT144,21.4128154379,3,0
6560,ERLOTINIB_TOPOTECAN_HT29,ERLOTINIB,TOPOTECAN,HT29,22.5393286683,3,0
6561,ERLOTINIB_TOPOTECAN_KPL1,ERLOTINIB,TOPOTECAN,KPL1,27.5739535417,3,0
6562,ERLOTINIB_TOPOTECAN_LNCAP,ERLOTINIB,TOPOTECAN,LNCAP,14.1425910363,3,0
6563,ERLOTINIB_TOPOTECAN_LOVO,ERLOTINIB,TOPOTECAN,LOVO,32.1263854418,3,1
6564,ERLOTINIB_TOPOTECAN_MDAMB436,ERLOTINIB,TOPOTECAN,MDAMB436,18.1811279336,3,0
6565,ERLOTINIB_TOPOTECAN_MSTO,ERLOTINIB,TOPOTECAN,MSTO,-2.5176276208,3,0
6566,ERLOTINIB_TOPOTECAN_NCIH1650,ERLOTINIB,TOPOTECAN,NCIH1650,17.7698006447,3,0
6567,ERLOTINIB_TOPOTECAN_NCIH2122,ERLOTINIB,TOPOTECAN,NCIH2122,37.0870485546,3,1
6568,ERLOTINIB_TOPOTECAN_NCIH23,ERLOTINIB,TOPOTECAN,NCIH23,29.7601054756,3,0
6569,ERLOTINIB_TOPOTECAN_NCIH460,ERLOTINIB,TOPOTECAN,NCIH460,33.0986580672,3,1
6570,ERLOTINIB_TOPOTECAN_NCIH520,ERLOTINIB,TOPOTECAN,NCIH520,31.4448153681,3,1
6571,ERLOTINIB_TOPOTECAN_OCUBM,ERLOTINIB,TOPOTECAN,OCUBM,4.7621732334,3,0
6572,ERLOTINIB_TOPOTECAN_OV90,ERLOTINIB,TOPOTECAN,OV90,15.6400968392,3,0
6573,ERLOTINIB_TOPOTECAN_OVCAR3,ERLOTINIB,TOPOTECAN,OVCAR3,-3.7603294538,3,0
6574,ERLOTINIB_TOPOTECAN_PA1,ERLOTINIB,TOPOTECAN,PA1,0.272728964,3,0
6575,ERLOTINIB_TOPOTECAN_RKO,ERLOTINIB,TOPOTECAN,RKO,49.3066048894,3,1
6576,ERLOTINIB_TOPOTECAN_RPMI7951,ERLOTINIB,TOPOTECAN,RPMI7951,18.2384166106,3,0
6577,ERLOTINIB_TOPOTECAN_SKMEL30,ERLOTINIB,TOPOTECAN,SKMEL30,33.8295741424,3,1
6578,ERLOTINIB_TOPOTECAN_SKMES1,ERLOTINIB,TOPOTECAN,SKMES1,25.7182254314,3,0
6579,ERLOTINIB_TOPOTECAN_SKOV3,ERLOTINIB,TOPOTECAN,SKOV3,15.866887425,3,0
6580,ERLOTINIB_TOPOTECAN_SW620,ERLOTINIB,TOPOTECAN,SW620,23.349235927,3,0
6581,ERLOTINIB_TOPOTECAN_SW837,ERLOTINIB,TOPOTECAN,SW837,41.815251285,3,1
6582,ERLOTINIB_TOPOTECAN_T47D,ERLOTINIB,TOPOTECAN,T47D,-8.418283418,3,0
6583,ERLOTINIB_TOPOTECAN_UACC62,ERLOTINIB,TOPOTECAN,UACC62,23.2436802246,3,0
6584,ERLOTINIB_TOPOTECAN_UWB1289BRCA1,ERLOTINIB,TOPOTECAN,UWB1289BRCA1,7.657821706,3,0
6585,ERLOTINIB_TOPOTECAN_UWB1289,ERLOTINIB,TOPOTECAN,UWB1289,-8.1996853089,3,0
6586,ERLOTINIB_TOPOTECAN_VCAP,ERLOTINIB,TOPOTECAN,VCAP,58.1934541825,3,1
6587,ERLOTINIB_TOPOTECAN_ZR751,ERLOTINIB,TOPOTECAN,ZR751,52.9412479406,3,1
6588,ETOPOSIDE_ABT-888_A2058,ETOPOSIDE,ABT-888,A2058,1.9172216639,3,0
6589,ETOPOSIDE_ABT-888_A2780,ETOPOSIDE,ABT-888,A2780,14.6826760537,3,0
6590,ETOPOSIDE_ABT-888_A375,ETOPOSIDE,ABT-888,A375,1.3139972429,3,0
6591,ETOPOSIDE_ABT-888_A427,ETOPOSIDE,ABT-888,A427,-13.9933044294,3,0
6592,ETOPOSIDE_ABT-888_CAOV3,ETOPOSIDE,ABT-888,CAOV3,88.9031387313,3,1
6593,ETOPOSIDE_ABT-888_COLO320DM,ETOPOSIDE,ABT-888,COLO320DM,3.6551976411,3,0
6594,ETOPOSIDE_ABT-888_DLD1,ETOPOSIDE,ABT-888,DLD1,0.1209413644,3,0
6595,ETOPOSIDE_ABT-888_EFM192B,ETOPOSIDE,ABT-888,EFM192B,14.6717950779,3,0
6596,ETOPOSIDE_ABT-888_ES2,ETOPOSIDE,ABT-888,ES2,-14.5662838782,3,0
6597,ETOPOSIDE_ABT-888_HCT116,ETOPOSIDE,ABT-888,HCT116,4.3880671317,3,0
6598,ETOPOSIDE_ABT-888_HT144,ETOPOSIDE,ABT-888,HT144,0.5510872045,3,0
6599,ETOPOSIDE_ABT-888_HT29,ETOPOSIDE,ABT-888,HT29,8.8498327418,3,0
6600,ETOPOSIDE_ABT-888_KPL1,ETOPOSIDE,ABT-888,KPL1,6.6655229082,3,0
6601,ETOPOSIDE_ABT-888_LNCAP,ETOPOSIDE,ABT-888,LNCAP,15.4702117875,3,0
6602,ETOPOSIDE_ABT-888_LOVO,ETOPOSIDE,ABT-888,LOVO,-6.1339359579,3,0
6603,ETOPOSIDE_ABT-888_MDAMB436,ETOPOSIDE,ABT-888,MDAMB436,19.64911645,3,0
6604,ETOPOSIDE_ABT-888_MSTO,ETOPOSIDE,ABT-888,MSTO,26.6801539338,3,0
6605,ETOPOSIDE_ABT-888_NCIH1650,ETOPOSIDE,ABT-888,NCIH1650,2.9659362513,3,0
6606,ETOPOSIDE_ABT-888_NCIH2122,ETOPOSIDE,ABT-888,NCIH2122,14.8261133829,3,0
6607,ETOPOSIDE_ABT-888_NCIH23,ETOPOSIDE,ABT-888,NCIH23,-3.1199724443,3,0
6608,ETOPOSIDE_ABT-888_NCIH460,ETOPOSIDE,ABT-888,NCIH460,-4.3206170725,3,0
6609,ETOPOSIDE_ABT-888_NCIH520,ETOPOSIDE,ABT-888,NCIH520,4.3150672207,3,0
6610,ETOPOSIDE_ABT-888_OCUBM,ETOPOSIDE,ABT-888,OCUBM,8.3338869668,3,0
6611,ETOPOSIDE_ABT-888_OV90,ETOPOSIDE,ABT-888,OV90,-9.0158407116,3,0
6612,ETOPOSIDE_ABT-888_OVCAR3,ETOPOSIDE,ABT-888,OVCAR3,0.3048709838,3,0
6613,ETOPOSIDE_ABT-888_PA1,ETOPOSIDE,ABT-888,PA1,-4.7541158276,3,0
6614,ETOPOSIDE_ABT-888_RKO,ETOPOSIDE,ABT-888,RKO,7.5127189826,3,0
6615,ETOPOSIDE_ABT-888_RPMI7951,ETOPOSIDE,ABT-888,RPMI7951,-3.8353182345,3,0
6616,ETOPOSIDE_ABT-888_SKMEL30,ETOPOSIDE,ABT-888,SKMEL30,-4.5839165748,3,0
6617,ETOPOSIDE_ABT-888_SKMES1,ETOPOSIDE,ABT-888,SKMES1,6.8258229569,3,0
6618,ETOPOSIDE_ABT-888_SKOV3,ETOPOSIDE,ABT-888,SKOV3,10.9628539524,3,0
